radius,diameter,pitchangle,Pitchl,numberofturns,lengthccnt,YieldStress,Strainend,Toughness
2.916650637,4.449252844,43.17388748,17.19341427,4.553616024,78.29220671,32.92711386,0.358431005,4.75638382
3.404997792,2.472829761,3.029740488,1.132360091,123.177426,139.4812012,52.38398391,0.175851494,3.313008583
3.584942752,3.310988781,48.38386339,25.35597284,7.871118581,199.579869,47.85940583,0.125324389,2.506532508
10.73409404,11.69660288,18.76534801,22.91440569,2.996609361,68.66552259,5.151483592,1.337053594,5.577959895
3.764079708,3.071029828,53.02695973,31.41589971,7.928506839,249.0811757,20.85288886,0.174972808,2.41158602
7.808570982,9.843391512,48.44564597,55.34939993,4.506928644,249.455796,16.10209876,0.410230255,3.010083989
15.929833,15.97082573,11.8328072,20.96972915,3.042556795,63.80159189,6.106592385,2.2982599,6.155763245
8.119809347,3.38455573,13.33852318,12.09643227,2.010594692,24.32102251,8.21183167,3.181544935,16.77817235
13.85555309,11.03234218,28.52830365,47.32379692,3.001705298,142.052092,9.465836826,1.022605021,7.062525531
2.129326989,1.216566874,2.22614452,0.520081689,124.8728493,64.94408243,42.13044511,0.380848545,4.256341172
14.6003345,12.05262249,31.6852587,56.62508317,2.275476582,128.8490507,11.01646838,0.569223378,5.448156552
7.869112085,10.57173418,22.82986816,20.81429669,2.981366835,62.05505385,10.48994876,1.259587647,7.576757067
9.984210274,5.949991992,40.77513973,54.10188323,1.594116546,86.24470721,14.26986012,1.121136558,9.631725109
11.78887261,11.48080035,22.47936917,30.65024793,3.003513166,92.05842317,6.342195689,1.240736943,4.603293853
3.744503822,4.915412208,37.27908688,17.90951703,1.770507527,31.70893471,15.9448393,1.921422065,30.91311274
10.6309511,7.61911041,32.12296236,41.93851295,2.092442056,87.75390825,7.922781008,1.011584218,5.373248147
3.544320094,2.238520596,1.670707984,0.649551865,168.8746256,109.6928281,38.91331789,0.151038834,3.726253056
3.598189325,5.044060409,55.31034329,32.6628257,2.495058253,81.49565284,25.66787159,0.24553491,3.784650105
5.332826672,7.088333598,39.7542387,27.8717864,3.809185786,106.1688126,22.80938737,0.399900409,4.099531728
2.641912264,4.391982933,72.22472837,51.77854372,4.424546077,229.0965525,49.29692887,0.144923686,3.265623311
5.666280266,6.592017201,33.95219295,23.97085,2.497260868,59.86146567,12.04816087,0.695050263,5.396439269
3.176533089,1.155657868,1.245170172,0.433818139,322.0460746,139.7094288,53.32399083,0.110391999,3.260625373
1.91655534,1.521770292,6.625236237,1.398690587,50.45171954,70.56634521,39.12654744,0.251201109,5.065493313
3.93745487,7.309363278,45.92793776,25.55437188,4.570880807,116.805988,27.84107722,0.184842687,2.461248458
2.793262895,1.342644713,4.3478606,1.334379629,65.99207409,88.05847936,54.05944102,0.348240757,5.472043465
2.167025188,3.486984009,45.71586056,13.96037921,3.051156354,42.59529973,26.01527452,1.843052994,34.44426212
9.736505514,11.07064429,24.79359265,28.25910297,2.910687975,82.25343119,10.23502622,0.949943589,4.878954509
7.320469929,9.313300293,44.00171595,44.4203567,2.356556211,104.6790675,17.07533643,0.318575716,2.623686652
10.74161727,10.71740316,19.67033906,24.12607026,2.898657506,69.93321464,9.151480269,1.481293092,7.840058796
9.663492521,11.34755114,33.09280908,39.57039171,3.095590714,122.4937371,10.96560147,0.489786218,2.729812167
3.767237799,5.911387439,74.86795903,87.53120748,2.589613306,226.6719796,49.1408698,0.09995888,2.526795934
2.503302134,2.990461097,69.88135116,42.9374143,4.056964627,174.195571,63.97725874,0.120209973,3.832030139
3.028768951,3.269710907,4.339501009,1.444091483,28.33241279,40.91459601,20.4491287,1.0562527,14.90526641
6.974550739,9.613907843,24.99352429,20.42868868,3.007023554,61.42954804,12.62782465,0.953942098,6.427063951
15.2647728,12.33070038,25.43446625,45.61280341,2.524532469,115.1510032,6.899392075,0.591859377,2.077608704
4.890469536,7.902154867,56.27212554,46.02575812,1.768795642,81.41016039,22.67309924,0.479673423,5.480069948
7.406176464,11.28295074,47.60694107,50.97404794,4.288903556,218.6227755,19.52864254,0.409636649,3.087721531
14.15664813,12.43556501,14.67242107,23.28953638,2.957139632,68.87041104,7.952946749,2.37723291,8.570645072
3.236295464,3.494917854,68.26085462,50.99625364,4.996857262,254.8210003,52.04919199,0.230118004,3.462684401
3.829388328,6.818549296,54.25246807,33.42553563,3.627873799,121.263625,24.7725465,0.341194564,4.345145884
8.114611574,7.473470909,23.08046306,21.72665959,2.139442088,46.48292996,0,0,0
21.05147324,16.05311745,30.20027369,76.98400304,1,76.98400304,3.591140576,1.731506999,3.290921746
16.1732344,7.349610509,22.47106496,42.0320342,2.168708566,91.15523259,11.20397535,1.732647751,8.733183182
3.856045171,6.600137754,52.73754784,31.84739369,5.997478691,191.004065,36.53241622,0.370585526,4.13883848
1.670118966,2.116160298,55.3580839,15.18765315,5.069632384,76.99581825,39.02143124,0.290608218,5.94505969
4.356792934,7.73731452,56.03728605,40.64144576,3.651517815,148.4029632,27.74457158,0.258994174,3.166416698
6.385230866,9.318488331,36.06921174,29.22269796,3.762571122,109.9524795,16.98964281,0.509446567,3.612390676
2.505452823,1.813102506,5.06829798,1.396176904,48.50770595,67.72533871,37.24572917,0.175159496,5.069515788
3.171353922,1.268654702,4.235690664,1.475768912,79.3815848,117.148875,54.02315671,0.110556345,3.328574503
4.782607723,3.206455011,40.47038159,25.63828012,8.098390638,207.6288077,30.90603629,0.165149221,2.317161359
20.31652578,15.22463782,25.39952901,60.61257577,1,60.61257577,5.148841291,3.960403855,10.93337581
3.011637149,3.394707618,54.62940054,26.65574617,2.779769168,74.09682134,44.5493087,0.396618968,5.345392173
10.11241261,13.87603372,44.24578114,61.88701976,4.020777526,248.8339382,15.31578051,0.465417326,2.632242897
9.845990671,9.45236905,15.3462375,16.97779797,2.10630686,35.76045234,5.593917028,3.252832003,15.84092427
11.55938592,12.23146489,25.98763064,35.40449503,3.221640156,114.0605429,9.970378741,0.66474799,2.749369442
2.306750911,1.194260143,2.057767219,0.520764014,158.2727045,82.42272889,62.886545,0.123982563,4.430910938
3.093313228,3.500706042,48.94971088,22.31880541,3.349878941,74.76529624,38.66435893,0.304918211,4.897589576
6.706587126,9.396689112,41.06484023,36.71444412,3.998600535,146.8063959,14.27510441,0.385308104,2.603087385
3.10534757,1.390078755,6.519648821,2.22983001,99.01288384,220.7818998,42.59905212,0.090107249,2.022251034
8.441881509,9.131564512,44.03106052,51.27757177,3.042221858,155.9977496,14.30199635,0.46776716,2.758400973
5.236820755,10.08963762,55.94350761,48.678461,5.595819701,272.395891,17.46519099,0.219804981,1.807163498
15.17104539,10.15802873,24.53876259,43.51886772,2.429875608,105.7454352,8.471390453,1.679052568,8.011868597
8.040095888,10.58783472,38.18496455,39.73182215,2.677404003,106.3781397,12.8260915,0.42312425,3.066333534
9.075313067,6.316346181,35.18949155,40.20884666,1.339391693,53.8553952,8.175991853,1.193072103,9.682720838
3.657458524,3.764696007,47.02870714,24.66832619,5.950716729,146.7942214,35.98907339,0.244495006,3.150742745
2.371050283,1.161024589,1.972338547,0.513039798,247.6487472,127.0536633,54.92978871,0.184748203,4.280756607
6.468887412,5.127173494,21.61585563,16.10559287,2.578625515,41.5302927,13.18500668,2.07300196,17.62859395
7.187152969,8.470031185,36.97767767,34.00157915,3.145862852,106.9643048,12.30431363,0.770326845,5.226957481
4.523673512,3.177817534,56.74321816,43.34121103,4.868210796,210.9941514,41.51309507,0.094978483,2.031966045
5.056475665,7.526010942,53.80019346,43.40956484,3.477784571,150.9691148,26.53621065,0.439756283,4.586566515
3.512142428,2.703503589,62.21381902,41.87910759,5.102897047,213.7047745,45.28744434,0.10017495,2.388034289
5.618803467,7.538359488,49.90142465,41.92694391,2.868221665,120.2557689,9.499450454,0.519020202,4.049249573
4.641295925,6.660354895,44.55285704,28.71046873,5.05011579,144.9911915,34.21734068,0.410718235,4.058438967
9.5303978,11.14007969,21.07838907,23.08030815,2.726151508,62.92041687,4.883588371,2.021595746,8.251933443
11.73666736,8.835668755,11.57629471,15.10560538,2.359553345,35.6424817,6.106021906,2.513096866,10.07162729
2.825035258,4.363030882,44.85452352,17.66031095,1.960349451,34.62038089,12.08467319,0.149881071,1.420595638
10.63655471,10.41245294,17.87960375,21.55969866,2.925637411,63.07586097,8.617671582,2.118789393,11.37764989
6.950835594,7.015193284,47.423185,47.5330427,3.040947388,144.545482,16.6926063,0.360311048,2.877442696
9.817197274,9.134537436,37.42020086,47.19489037,2.027155415,95.67137756,14.24308543,0.0610987,2.010014421
9.99845757,7.583262045,49.88149094,74.55481979,3.161016225,235.668995,14.32155742,0.507767578,3.421977495
18.11474163,14.39347541,23.40867785,49.27403534,3.138102802,154.6269883,7.761286856,1.139549691,4.801851177
5.964434373,8.24747921,40.29401747,31.7749327,3.527440615,112.0841882,14.56368103,0.720082179,5.200855936
11.96351948,10.73598355,42.55413306,69.01047254,1.764042636,121.7374159,7.030573848,0.49637759,2.620062831
8.078113968,4.495828676,30.83223952,30.29554137,1.754746739,53.16100244,8.249391521,1.185422108,8.581273717
7.838977805,10.12339524,36.96845174,37.0728604,2.803422607,103.9308949,14.9931414,0.693038857,5.503323511
10.25850256,9.945621796,33.66508314,42.93012826,2.682804735,115.1731514,9.303808611,0.606178889,3.279646156
2.665614572,4.15711017,63.68350535,33.86356944,3.597504114,121.8243304,33.68985389,0.620496054,8.179995244
13.13055653,10.0559123,8.850171767,12.8459261,3.285824522,42.20945899,5.972736834,1.393176106,3.957535991
5.779877951,8.738274516,54.13655919,50.23610157,2.946660653,148.0287439,28.25002583,0.126177604,1.900495073
4.667477597,8.078763005,69.57665736,78.75869614,2.858266645,225.1133542,40.07697435,0.264929151,3.246818918
9.625792361,10.49805242,33.49898268,40.02971614,3.273539341,131.0388506,12.91508264,0.720454226,4.451593683
4.320353194,6.038262772,51.48627118,34.10989132,6.303996827,215.0286467,39.09178066,0.255038235,2.913947695
11.50534388,8.305228095,12.52204211,16.05553311,2.670382487,42.87441444,5.806692521,3.710913919,20.05946551
4.63027326,3.510187364,50.57347163,35.38481768,3.01910262,106.8303958,31.40705142,0.370097627,5.115863981
7.052992832,11.377781,48.21621302,49.59215723,4.599088314,228.0787108,14.98324343,0.315251083,2.342208467
9.350643257,7.994040537,22.63893569,24.5028804,1.930742352,47.30874894,8.537985202,1.858689536,10.90142148
2.860041469,1.729309359,45.15766462,18.06934312,5.574722601,100.7315755,45.90041183,0.304874584,4.720406365
3.425886596,1.642790344,1.725254572,0.648357727,322.1794703,208.8875491,48.67626066,0.210427414,3.175672324
2.903297337,4.18256568,53.41360186,24.5749996,3.073081876,75.52098587,45.44507579,0.259383832,4.160310178
8.42220809,8.638011092,28.63979149,28.8996848,1.999227357,57.77704047,12.5234665,0.944693709,6.310676152
3.230313025,2.500145007,68.46861923,51.44341738,4.914383145,252.8126633,47.44643474,0.310061614,4.155921201
3.19263393,1.733822751,1.097311486,0.384228335,235.1594829,90.35493645,53.9971537,0.154394026,3.43210873
4.606607605,7.873235866,68.12312545,72.08493993,2.554426716,184.1356964,37.59825988,0.335061761,3.206868211
5.067567366,4.219862306,50.64881669,38.83062206,2.700953432,104.8797019,30.07869351,0.299948886,4.644050567
13.48705575,9.468288543,46.63304933,89.7154084,2.051708743,184.0698878,13.80078501,0.526344921,3.92841069
2.358487418,3.73482045,45.1386115,14.89068766,2.710431023,40.3601818,23.18125503,1.230024383,19.76824787
11.87362645,11.95597863,27.72429957,39.20844857,2.670766965,104.7166292,6.189158144,0.896615553,2.886435907
11.42397572,4.587420233,39.02051666,58.16802266,1.357453588,78.96039107,13.18829775,0.826389763,7.582109207
2.736083745,4.856234933,61.59511791,31.78820905,6.06878399,192.9157742,32.74329031,0.24045011,3.468430206
7.531468187,9.0930027,48.17614401,52.88201169,1.320263848,69.81820822,12.40997876,0.449724065,3.173924205
8.388270589,13.21113523,62.04356551,99.30588394,2.595053451,257.7040768,16.82132893,0.484994377,3.171815691
3.582294046,1.170040651,3.592205583,1.413022931,40.07434853,56.62597341,51.61135514,0.104349947,2.752244278
3.455551038,4.548308243,47.62462898,23.79806493,4.88220985,116.187147,30.488198,0.251782767,3.822538625
3.048514596,4.257089533,49.30657075,22.27419009,5.171840175,115.1985512,38.45359599,0.154497761,3.034296413
9.321550095,8.016984359,20.86720469,22.32693226,2.859405948,63.84176291,11.78549863,0.818306837,4.520198194
10.17193815,12.34207742,0.241986377,0.269932046,192.0243966,51.83353822,4.589060275,2.842001439,10.93899023
5.906487629,6.477311896,61.08379732,67.18255762,2.275076609,152.8454654,23.91456272,0.25465807,3.078771266
16.13657759,13.71830648,31.74194578,62.72177464,3.118554718,195.6012862,8.413400061,0.680630974,3.130862572
2.778936945,2.64091669,45.53639196,17.79060009,4.042597489,71.92023526,47.00888072,0.142280418,3.135079704
3.057286099,1.008651702,3.912441598,1.313762726,93.15500043,122.3835673,72.70053368,0.136781315,5.275586263
3.706544796,2.889515644,59.23839437,39.12709581,2.7706001,108.4055356,51.20008742,0.21259003,3.782486153
4.453993448,2.818477708,2.402194638,1.174003999,92.14478679,108.1783481,49.18587519,0.171147534,2.95627206
12.88568676,11.64145758,15.15505788,21.92902319,2.466446972,54.08677284,6.468993417,3.322001078,15.08071016
4.446811221,8.488409015,55.69051215,40.94414596,4.823049591,197.4756464,26.12494327,0.190917219,2.321692026
3.221335865,4.049578095,49.47546264,23.67774747,6.265930765,148.3631263,31.1289951,0.228144115,2.869665646
8.433605129,5.081642025,32.53710946,33.80656171,1.474914042,49.86177257,12.40685401,1.050111376,8.16496486
13.78276825,6.609479125,20.08531871,31.6658258,2.053603796,65.02906006,7.857952126,1.94044011,8.03409343
4.993517872,5.193596133,42.78818582,29.04173735,3.554266261,103.2220672,20.24143574,0.948695871,10.25656729
8.54353976,6.969966213,23.00067973,22.78683287,1.107375261,25.233575,0,0.012038105,-1.556128856
19.202493,6.946035849,11.54211014,24.63945345,0.903089745,22.25163774,2.388506023,0.628370777,0.277933498
5.652634331,10.43500945,59.95897343,61.414867,2.37747397,146.0122477,20.19961988,0.115353064,1.679631843
7.9740833,10.14189258,33.02845964,32.57243042,3.292394828,107.2413015,11.01032853,0.921706916,5.845175713
3.092153034,5.604199385,52.16319684,25.01396856,4.714244705,117.9219688,32.51016509,0.184892409,2.847317338
4.423344857,1.594762953,3.949185005,1.918686552,86.19480206,165.3808076,31.57067544,0.283890944,3.05025604
3.867614432,6.856723333,59.05661551,40.53422457,5.449017874,220.8717142,38.64849305,0.254915849,3.349642291
3.918862602,2.680386326,64.75965312,52.23090968,3.495137401,182.554206,45.93929157,0.235139551,3.018062873
4.564307276,8.480535607,63.74009113,58.12867386,4.534589052,263.5896481,29.71209178,0.215065467,2.717180868
3.999599614,1.032563074,4.946615642,2.175017884,76.79442441,167.0292465,26.30754694,0.174731465,2.714673469
12.32523741,6.614966015,27.20745847,39.81239818,1.201705379,47.84277306,7.967191943,1.087971227,5.442400744
9.195835384,10.62809514,49.72564859,68.1926814,2.452462382,167.2399858,22.00175219,0.459356454,2.587280631
13.06716264,11.01965201,16.65643746,24.56417454,2.997758414,73.6374609,3.49852554,2.423192536,11.2781789
4.101014681,5.487167455,53.09754817,34.31594302,2.07024766,71.04250074,24.70925877,0.274866466,3.279595451
4.710193901,7.903605845,45.15968965,29.76045179,2.728434159,81.19943325,20.09358983,0.312736316,3.021455664
5.649538043,4.971057526,55.87338975,52.37657447,2.860636064,149.8303178,36.9029512,0.719716099,5.34930163
5.920724,5.675619455,44.20983699,36.18882664,6.424722028,232.5031517,36.24951086,0.229800969,2.49284257
10.32070724,13.55123914,24.90100116,30.10231353,3.298404445,99.28960476,8.283848995,1.136786254,5.359577878
4.862527058,4.329111733,40.64885695,26.23159099,4.959176934,130.087101,45.58609824,0.47077727,4.802566137
1.833219096,0.976397162,2.320116645,0.466679684,324.5932145,151.4810589,61.12076461,0.099418958,3.508509073
6.316949293,9.285572014,53.42150674,53.48531973,4.246282844,227.1137956,21.51567812,0.280023318,2.675554566
2.754584384,3.362914863,64.96053521,37.04954329,4.020274754,148.9493435,47.13451637,0.145266154,2.780279195
3.011149106,1.325909828,1.062886387,0.351015395,234.4498126,82.29549363,59.65987336,0.419955713,6.842237092
5.536123972,10.04113281,55.58049326,50.76438653,2.849299707,144.6429517,26.33394169,0.420531578,2.826525278
6.434315681,11.50982911,50.93688108,49.81211802,4.52684967,225.4919701,20.61727196,0.265774664,2.445793719
11.00344137,8.929128743,0.094059766,0.113498482,376.7075287,42.75573266,6.815488982,1.979988496,9.39176657
5.520684975,4.226851342,1.954017599,1.183442311,92.05648739,108.9435422,42.81571387,0.241313267,3.259738144
22.02525989,15.06924013,11.89315931,29.14583612,2.882814887,84.02205028,2.923045542,1.379054735,2.107261273
2.72024144,4.01211775,64.58863599,35.97678974,7.460213657,268.3945382,39.71331108,0.115848236,2.517843614
3.336389687,2.231179913,1.735568139,0.635197141,322.2549358,204.695414,52.80724243,0.110163557,2.686674361
17.24145444,9.830765339,19.24927184,37.82942257,2.641653267,99.93221773,7.610362027,1.687796682,6.170795575
3.130520344,3.180283408,68.49527963,49.92222705,4.570866566,228.1878385,54.72984312,0.170831307,3.913670481
2.443547092,0.9968337,1.886513828,0.505702293,158.389244,80.09780395,64.498327,0.121393678,4.10527031
8.301095022,7.888936748,36.53558705,38.64454176,2.403838698,92.89524494,15.05556498,0.604018505,4.726381267
3.937474082,5.675093096,59.8138946,42.53108952,5.294616554,225.1858106,26.00829166,0.225349394,2.608110861
9.363465852,12.10197492,44.87467359,58.57557733,4.038221598,236.5411615,17.7094441,0.435054994,3.168921165
6.564909371,9.352991003,43.83216551,39.60040557,3.144897257,124.5392069,6.904145906,0.893719457,5.562992136
4.438289158,5.029542088,59.15752909,46.70145231,5.027584335,234.79549,26.32590861,0.185165694,2.480209481
3.220143644,1.503837123,6.143135946,2.177665932,112.3326389,244.6229609,34.38952898,0.335012762,3.856510108
19.36704827,15.25308844,11.25583983,24.21789399,3.103300084,75.15539245,7.568738378,2.648713006,6.958118586
14.71205992,6.915824496,24.84978975,42.81014745,2.274395007,97.3671856,9.523062194,1.593212753,8.235129863
4.667589525,5.236474649,62.70387747,56.83009692,3.270580786,185.867423,37.6303909,0.186072654,2.729159715
7.949315464,12.99365575,52.74978045,65.68314607,3.207119179,210.6536775,13.95396567,0.255541718,1.963235304
9.618878551,11.41037883,19.44785292,21.34004966,2.596517979,55.40982263,7.37943995,2.944886645,17.87794404
6.568865791,8.470534966,49.75679177,48.7658312,1.472687145,71.81681271,18.84962467,0.604197216,5.11603545
3.760984301,4.279556969,57.46821086,37.0478031,2.478822951,91.83494462,5.617987006,0.176182402,2.989030328
2.687519293,0.721097808,4.476666138,1.322052007,84.31834018,111.4732308,85.05031865,0.145384721,6.862055692
2.223413975,1.506450679,2.168538246,0.528995643,262.5379554,138.8814346,58.35757348,0.104674757,3.436415916
3.347471554,1.144278047,3.796200303,1.395594994,129.8313889,181.1920365,48.86246229,0.09511541,2.614780865
3.818579942,6.205841618,40.53067585,20.51405194,1.743909514,35.77465035,24.0319065,1.472024123,20.12435105
16.98635057,9.327042636,44.91855352,106.4253881,1.144553857,121.8095884,11.51957402,0.664858366,4.588223546
7.373389136,9.519742287,32.48918214,29.50213119,3.499883034,103.2540084,13.80644848,0.634522056,4.120330676
4.074696079,5.07225729,60.53196932,45.31047724,3.248827485,147.2059238,43.60888892,0.185307709,2.787801691
9.469399983,9.924030522,42.78364645,55.06421148,3.094274469,170.3837837,14.2895664,0.700343488,5.601569666
8.163497283,5.897543579,35.30189396,36.31984843,1.51576544,55.05237103,13.33781794,1.182283475,10.1812247
10.28466414,12.39434375,23.19378946,27.68806969,2.892385055,80.08455895,7.502399639,1.229144259,5.251605472
10.00768976,8.320176343,22.7434822,26.35943284,2.767911223,72.96057,8.940276686,1.589232092,8.381280968
3.110212048,3.938689737,59.39924976,33.04279526,3.342977005,110.4613047,39.67383694,0.274379471,4.959868947
4.33547931,8.02687555,46.3482422,28.553775,4.229319565,120.7630393,25.87632514,0.320539726,3.371313692
3.310223965,5.703130908,52.08278413,26.70061629,4.35146622,116.1868298,31.74562176,0.39950668,4.881052889
4.403610151,6.226633528,63.18438407,54.73763809,1.322814411,72.40773646,4.692173653,-0.073525041,-0.520790118
5.463242864,9.556499348,55.33762754,49.64348537,2.996995888,148.7813215,25.45175603,0.215290117,2.550938576
3.703595978,2.111030457,1.398616886,0.568153754,184.4835148,104.8150014,42.43959578,0.132535876,3.100682492
2.957897138,3.660495242,67.57737104,45.04012974,4.397431201,198.0608718,25.26859629,0.189648562,3.209920302
3.112236168,4.249680228,54.04495118,26.95926657,5.429992703,146.3886208,39.64172159,0.124774671,2.563402911
11.23107206,8.95189234,35.21164574,49.80096068,3.367412693,167.7003871,12.99568871,0.635475804,4.297906672
7.737223278,7.246378626,17.96842373,15.76616348,2.523689169,39.78889601,8.762661523,1.831847847,9.048390323
8.070834639,11.47939448,46.87473158,54.14259441,3.857449983,208.8523499,17.98384679,0.250473164,2.406384609
9.574062497,4.292467477,30.30224128,35.15525633,1.288339299,45.29189829,7.788636018,0.609280622,2.730851248
7.645902537,8.029895468,32.6360296,30.76584216,2.156069586,66.33329657,12.15312053,0.688386445,4.698675623
9.370311924,11.76470917,49.23580433,68.29404802,2.056805303,140.4675602,15.65787514,0.624476554,3.598557046
2.579491314,1.767295212,2.322192812,0.657245278,216.4323255,142.249124,48.56386234,0.125510487,3.056345417
2.895224053,1.075748501,4.148646865,1.31948906,99.01755496,130.6525805,54.16279519,0.114584768,3.226481186
14.05821292,8.099908852,32.00042166,55.19583672,2.170553754,119.8055306,10.93520034,0.801050173,3.557109251
16.75326938,5.641192433,15.13108323,28.46365158,1.358559663,38.66956891,7.827563884,2.902774078,15.91720332
7.090436543,9.801459835,26.02442234,21.7522556,3.242868982,70.53971496,9.022252295,1.320347965,7.525936875
2.904112555,1.045050376,4.001753963,1.276521265,98.96718588,126.3337173,55.14345385,0.100357472,2.928906152
2.245179834,1.688286007,1.717558843,0.423009489,246.2712903,104.1750927,52.81717206,0.236206913,4.696134845
5.467157872,8.221926338,34.23934989,23.37953233,3.32980184,77.84920976,13.41136761,0.54724966,3.926262907
5.448357505,7.267032142,50.13717453,40.99627947,4.44868949,182.3797176,20.38172038,0.284475495,2.538114348
2.058255274,2.211215897,58.00886339,20.70329111,7.236812835,149.8258428,55.19377938,0.119831558,3.254868398
8.662387572,9.789559236,0.193322625,0.18364503,213.4928614,39.20690284,5.65027608,2.862120652,13.14663217
2.406188595,2.972818757,58.36674384,24.54288704,4.684362418,114.9677777,50.67227791,0.124657345,3.118459912
3.364113517,4.472016773,54.22059908,29.32987662,4.924867654,144.4457607,45.19396569,0.326518088,4.109526165
3.0318242,2.656695172,41.88647612,17.08403622,7.49715216,128.0816191,38.08536405,0.399963999,4.956847357
2.013997589,3.100542888,66.55923133,29.18541487,6.490332604,189.4230497,54.23627469,0.110235662,3.234336161
3.587385657,3.851704146,62.82232459,43.90056885,5.020314686,220.3946705,40.30926659,0.120096361,2.576575591
4.441784593,3.589503321,60.58526056,49.49992853,4.316211652,213.6521683,46.1433482,0.099848831,2.309737659
2.519308102,1.917045108,4.805186476,1.330664749,49.0574318,65.27899515,50.08340269,0.524641867,8.346299567
3.683748301,3.899183784,40.26100446,19.60189133,5.4171759,106.1868933,41.14828643,0.264755164,4.109361179
3.235145122,1.432184599,3.286786779,1.167345164,201.653886,235.3996886,56.7383582,0.090356539,2.743549784
5.446062053,6.870817741,47.62499395,37.50701264,3.093676268,116.0345549,13.81825907,0.654941992,6.135642344
6.874929067,7.591086707,33.62237635,28.72397809,3.377956709,97.0283545,16.53159238,1.034080397,10.23304274
6.856326522,9.865966888,41.70819987,38.39355775,3.912871021,150.2290395,17.59320873,0.380522938,2.682072585
2.639861138,0.99083251,2.516791905,0.729063036,161.5585771,117.7863866,59.99042751,0.20929813,5.275624279
10.27575332,13.03530301,45.24869232,65.12739328,3.288712825,214.1852935,12.81916572,0.449961138,2.773733435
9.948732938,7.31155674,15.62035916,17.47697671,2.601634931,45.46871312,8.329808081,2.060426903,9.185949677
24.69140711,7.075126084,17.36738415,48.52117374,1.130235891,54.84037204,9.060212816,3.553471857,14.05769225
2.326630517,0.873163205,2.633569422,0.672411956,159.0819071,106.9685764,65.86997125,0.119415042,4.425095877
6.836219485,10.06863742,35.16372612,30.25946576,3.436008234,103.9717735,19.6595916,0.349709393,2.955211704
2.55156676,2.102815019,2.220084058,0.621514141,175.2646007,108.9294279,46.20810056,0.209892562,3.660343524
3.114072315,5.304482621,42.38153853,17.85492325,2.03009722,36.24723005,23.4921839,0.684122735,8.107448038
4.321201447,1.786532065,0.869300628,0.411969503,278.2833916,114.6442706,55.74052579,0.177439248,3.044653686
7.018146125,8.65585691,22.56771902,18.32638107,3.29086903,60.30971988,10.32004392,1.42495147,8.668196126
2.328942752,1.503188405,1.67946634,0.429053808,306.2779371,131.4097153,53.86368753,0.115060905,3.269264117
4.22526772,7.814820908,46.02809824,27.5183979,4.338552454,119.3900127,22.9228042,0.362488557,4.075741517
2.746980151,0.878589879,4.590980705,1.385954827,98.85117397,137.0032618,68.28705461,0.114777182,4.406541892
5.140445099,6.20582466,56.5555182,48.90039745,2.201295832,107.6442411,27.03406704,0.980376578,10.91969626
3.969502904,7.401656338,47.39975354,27.1230326,4.385669324,118.9526521,26.76689942,0.394609979,4.926171295
3.907215584,2.444222209,5.196276624,2.232594567,109.7862359,245.1081538,52.23051458,0.135184278,2.649792228
2.635751672,1.88125663,51.34174504,20.70229574,4.953831264,102.5556799,56.21186882,0.5396266,7.515788177
3.522750367,4.371429933,58.80404058,36.55354953,3.253915649,118.9421668,30.9379583,0.229896914,2.647946938
5.876228662,6.721090541,33.29787696,24.25089039,2.676982888,64.91921858,18.57820966,1.120351329,9.719452731
2.839391736,1.480693293,2.909173807,0.906620754,141.1870289,128.0030906,58.75864957,0.210060525,4.298817557
6.840171661,9.353647138,50.7634564,52.62774731,1.35911458,71.5271387,17.67735791,0.251947449,2.312780436
3.583968856,1.022123586,3.402642571,1.338901966,66.21374905,88.65371874,56.06114544,0.101023095,3.120514641
5.359594553,7.71332278,58.79416366,55.59179128,2.020701055,112.3343913,32.02380556,0.355185355,3.811648992
6.915588876,9.369173692,44.35927843,42.49081438,3.367395584,143.0833807,18.83744013,0.438739922,3.995966077
2.984498737,2.863324093,1.845459621,0.604203733,131.5781748,79.50002438,23.02292637,0.345408324,5.406424428
6.29428242,6.676711204,55.674339,57.91966966,2.923482273,169.3271275,23.81308256,0.319815626,2.93946507
3.213039695,3.006734626,58.46674294,32.90114181,5.455400216,179.4888961,49.10210334,0.284954691,3.852118329
9.108978971,10.46795943,0.282489954,0.2821847,139.8571415,39.46554553,5.328349624,0.618460489,2.072742377
7.990707579,8.000379342,40.52725015,42.92222532,2.407040921,103.3155528,13.85881711,0.868411153,7.76569821
5.867012507,8.76135009,48.54724926,41.73593929,2.679608682,111.8359853,20.06517945,0.253861988,2.850890662
5.412017721,7.132274268,0.487306618,0.289220603,87.14138445,25.20308379,-0.793280432,0.00191455,-0.022689705
8.61276989,7.146497746,63.27900985,107.4988249,2.073358239,222.8835743,24.53432453,0.206559417,1.917631961
6.765783694,8.368272893,23.13588694,18.16381749,3.049415965,55.38903505,10.70139112,1.450888069,9.243418222
2.248273226,1.079860977,1.992629809,0.491482536,378.6797264,186.1144724,53.2652369,0.099803174,2.830264297
7.687975506,8.563029261,29.08327372,26.86773681,3.221016234,86.54141642,12.10041282,0.833922559,5.230890277
6.861710838,9.387463419,25.56205724,20.62138685,3.295476949,67.95730502,9.91033803,0.93100191,5.465433912
18.4781423,5.085485235,22.66603928,48.48550995,2.360359455,114.4432318,10.54149944,1.869094629,9.658281566
